"property_id","PostID","Offices","Agents","Board","ListingID","DdfListingID","LastUpdated","Latitude","Longitude","GeoLastUpdated","GeoSource","AmmenitiesNearBy","CommunicationType","CommunityFeatures","Crop","EquipmentType","Easement","FarmType","Features","IrrigationType","Lease","LeasePerTime","LeasePerUnit","LeaseTermRemaining","LeaseTermRemainingFreq","LeaseType","ListingContractDate","LiveStockType","LoadingType","LocationDescription","Machinery","MaintenanceFee","MaintenanceFeePaymentUnit","MaintenanceFeeType","ManagementCompany","OwnershipType","ParkingSpaceTotal","Plan","PoolType","PoolFeatures","Price","PricePerTime","PricePerUnit","PropertyType","PublicRemarks","RentalEquipmentType","RightType","RoadType","StorageType","Structure","SignType","TransactionType","TotalBuildings","ViewType","WaterFrontType","WaterFrontName","AdditionalInformationIndicator","ZoningDescription","ZoningType","MoreInformationLink","BusinessType","BusinessSubType","EstablishedDate","Franchise","Name","OperatingSince","BathroomTotal","BedroomsAboveGround","BedroomsBelowGround","BedroomsTotal","Age","Amenities","Amperage","Anchor","Appliances","ArchitecturalStyle","BasementDevelopment","BasementFeatures","BasementType","CeilingHeight","CeilingType","ClearCeilingHeight","ConstructedDate","ConstructionMaterial","ConstructionStatus","ConstructionStyleAttachment","ConstructionStyleOther","ConstructionStyleSplitLevel","CoolingType","ExteriorFinish","FireProtection","FireplaceFuel","FireplacePresent","FireplaceTotal","FireplaceType","Fixture","FlooringType","FoundationType","HalfBathTotal","HeatingFuel","HeatingType","RenovatedDate","RoofMaterial","RoofStyle","StoriesTotal","SizeExterior","SizeInterior","SizeInteriorFinished","StoreFront","TotalFinishedArea","Type","UnitType","UtilityPower","UtilityWater","VacancyRate","SizeTotal","SizeTotalText","SizeFrontage","AccessType","Acreage","LandAmenities","ClearedTotal","CurrentUse","Divisible","FenceTotal","FenceType","FrontsOn","LandDisposition","LandscapeFeatures","PastureTotal","Sewer","SizeDepth","SizeIrregular","SoilEvaluation","SoilType","SurfaceWater","TiledTotal","TopographyType","StreetAddress","AddressLine1","AddressLine2","StreetNumber","StreetName","StreetSuffix","StreetDirectionSuffix","UnitNumber","City","Province","PostalCode","Country","AdditionalStreetInfo","CommunityName","Neighbourhood","Subdivision","Utilities","Parking","OpenHouse","LiveStream","AlternateURL","CustomListing","Sold"
"811297","34441","52504","1973253,2129761","91","22337639","TB202212","2024-02-13 04:23:55","48.8361969","-87.5195923","2024-02-20 21:43:54","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2020-09-09",NULL,NULL,"EXIT AT ROSSPORT FROM TRANS CANADA HWY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"59000.00",NULL,NULL,"Vacant Land","Nicol Island forms a snug harbour with the former fishing village of Rossport. Located on the north coast of Lake Superior, two hours east of Thunder Bay and in the heart of the Lake Superior National Marine Conservation Area. It is accessible by causeway right next to the Trans-Canada Highway. Enjoy fishing, sailing, kayaking or swimming on the pristine beaches. Many choices of both waterfront lots and middle island lots with spectacular Lake Superior vistas. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/22337639/lot-19b-nicol-island-rossport-rossport",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lake/River Water Intake",NULL,"0.75 ac|1/2 - 1 acre","0.75 ac|1/2 - 1 acre","164.0000",NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.75",NULL,NULL,NULL,NULL,NULL,"LOT 19B NICOL ISLAND","LOT 19B NICOL ISLAND",NULL,NULL,NULL,NULL,NULL,NULL,"rossport","Ontario","P0T2R0","Canada",NULL,"ROSSPORT",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/_4qlmgdkXdM""}","0","0"
"811298","34443","52504","1973253,2129761","91","22337637","TB202208","2024-02-13 04:23:55","48.8361969","-87.5195923","2024-02-20 21:43:54","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2020-09-09",NULL,NULL,"EXIT AT ROSSPORT FROM TRANS CANADA HWY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"49000.00",NULL,NULL,"Vacant Land","Nicol Island forms a snug harbour with the former fishing village of Rossport. Located on the north coast of Lake Superior, two hours east of Thunder Bay and in the heart of the Lake Superior National Marine Conservation Area. It is accessible by causeway right next to the Trans-Canada Highway. Enjoy fishing, sailing, kayaking or swimming on the pristine beaches. Many choices of both waterfront lots and middle island lots with spectacular Lake Superior vistas. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/22337637/lot-9b-nicol-island-rossport-rossport",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lake/River Water Intake",NULL,"0.9 ac|1/2 - 1 acre","0.9 ac|1/2 - 1 acre","197.0000",NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.9",NULL,NULL,NULL,NULL,NULL,"LOT 9B NICOL ISLAND","LOT 9B NICOL ISLAND",NULL,NULL,NULL,NULL,NULL,NULL,"rossport","Ontario","P0T2R0","Canada",NULL,"ROSSPORT",NULL,NULL,"{""Utility"":{""Type"":""Electricity"",""Description"":""Available""}}","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/_4qlmgdkXdM""}","0","0"
"812303","40003","198143","2110617","91","26013959","TB232677","2024-02-13 06:18:44","51.01933","-93.82312","2024-02-20 21:46:54","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-09-02",NULL,NULL,"Accessible by water via East Bay inlet.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"59000.00",NULL,NULL,"Vacant Land","Beautiful lakefront lot located in East Bay, of the Red Lake area. This is the perfect location to build your cottage paradise where you will enjoy the natural beauty that surrounds you as well as renowned fishing right out your front door!    Waterfront property is a precious commodity as they're not making anymore... don't miss this oppotunity! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","East Bay",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26013959/lot-10-east-bay-red-lake-red-lake",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3 - 10 acres","605.0000","Water access","true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"423 ft",NULL,NULL,NULL,NULL,NULL,NULL,"Lot 10 East BAY","Lot 10 East BAY",NULL,NULL,NULL,NULL,NULL,NULL,"red lake","Ontario","P0V2M0","Canada",NULL,"Red Lake",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"812453","40745","198143","2110617","91","24984647","TB223226","2024-02-13 06:18:21","51.01933","-93.82312","2024-02-20 21:47:28","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2022-10-15",NULL,NULL,"Leaving from Howey Bay by boat, head west, past Forestry Point, following coordinates, you will go past Bow Narrows Camp, property is on your left.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"125000.00",NULL,NULL,"Vacant Land","This sizeable waterfront lot, could be your outdoorsy oasis located in Northern Ontario.  Great fishing and hunting right out your front door, in a gorgeous rural setting. Build your dream cottage, just the way you've always imagined! Video of property frontage available. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","Red Lake",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/24984647/part-3-middle-bay-red-lake-red-lake",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"10 - 49.99 acres","1033.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Part 3 Middle BAY","Part 3 Middle BAY",NULL,NULL,NULL,NULL,NULL,NULL,"red lake","Ontario","P0V2M0","Canada",NULL,"Red Lake",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"812815","42781","61534","1678918","91","25293317","TB230311","2024-02-13 06:18:23","49.7834833042716","-92.8392266767212","2024-02-20 21:49:02","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,"Wheelchair access",NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-02-20",NULL,NULL,"From King Street, South on Whyte Avenue, or from Duke Street, North on Whyte Avenue.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1300000.00",NULL,NULL,"Other","Investment opportunity!!  This commercial building/mall is presently fully occupied by retail and service tenants, as well as a restaurant on the main level, and 1 small residential unit (upper level).  Most tenants have 1-5 year leases with staggered renewals. Situated in the core of downtown Dryden with a large paved parking lot allowing for endless future development/use, or just continue to enjoy this investment as a commercial/retail mall. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/25293317/34-whyte-ave-dryden-dryden","Other, Restaurant, Retail and Wholesale, Retail and Wholesale","General commercial, Restaurant, General retail, Shopping center",NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,"Storefront, Street Lighting",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1965",NULL,NULL,NULL,NULL,NULL,NULL,"Concrete Block",NULL,NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete",NULL,"Natural gas","Forced air",NULL,NULL,NULL,"1",NULL,"17000.0000",NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,"0.95 ac|1/2 - 1 acre","0.95 ac|1/2 - 1 acre","156.0000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system","264 ft","0.95",NULL,NULL,NULL,NULL,NULL,"34 Whyte AVE","34 Whyte AVE",NULL,NULL,NULL,NULL,NULL,NULL,"dryden","Ontario","P8N1Z3","Canada",NULL,"Dryden",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[{""Name"":""Paved Yard""},{""Name"":""Surfaced""}]","[]","[]","[]","0","0"
"812826","42811","198143","2110617","91","24980376","TB223213","2024-02-13 06:18:21","51.01933","-93.82312","2024-02-20 21:49:05","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2022-10-15",NULL,NULL,"From Howey Bay Boat Lauch, head west, past Forestry Point, and follow to coordinates past Bow Narrows Camp.  Property is on the left.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"130000.00",NULL,NULL,"Vacant Land","This is a sizeable piece of property in the serene west end of Red Lake.  With a huge amount of frontage, your could choose from multiple locations to build your dream cottage.  Renowned fishing out your front door, as well as goregous sunsets.  This piece of paradise could be just what you've been searching for! Video footage available. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","Red Lake",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/24980376/part-1-middle-bay-red-lake-red-lake",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"18 ac|10 - 49.99 acres","18 ac|10 - 49.99 acres","2050.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"18",NULL,NULL,NULL,NULL,NULL,"Part 1 Middle BAY","Part 1 Middle BAY",NULL,NULL,NULL,NULL,NULL,NULL,"red lake","Ontario","P0V2M0","Canada",NULL,"Red Lake",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"813616","47181","284572","2130267","91","25597067","TB231142","2024-02-13 06:18:27","49.7559836133759","-94.6085815681641","2024-02-20 21:53:29","ddf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-05-16",NULL,NULL,"WEST END OF DARLINGTON BAY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"349000.00",NULL,NULL,"Vacant Land","This amazing property on the Winnipeg River system is a quick 5 min boat ride from the Keewatin boat launch. Boasting 42 acres and 4000 feet of south facing shoreline, it is an outdoorsmen's dream come true! The deep water surrounding this parcel of land provides some of the best fishing NWO has to offer, and the sunsets here are truly breathtaking. With such an expansive acreage your possibilities are unending.  Almost the entire property is the perfect situation for building with multiple locations, partner up with a few friends , or simply enjoy this beautiful private piece of paradise. It is zoned unorganized so taxes are low.  Words cannot justify the beauty of this parcel so come down and see for yourself! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","WINNIPEG RIVER",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/25597067/pcl-8452-darlington-bay-pellatt-pellatt",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42 ac|10 - 49.99 acres","42 ac|10 - 49.99 acres","4000.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42",NULL,NULL,NULL,NULL,NULL,"PCL 8452 DARLINGTON BAY","PCL 8452 DARLINGTON BAY",NULL,NULL,NULL,NULL,NULL,NULL,"pellatt","Ontario","P0X1C0","Canada",NULL,"PELLATT",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
"813696","242431","198143","2110617","91","26378517","TB240002","2024-02-13 06:19:14","51.0194511","-93.8297424","2024-02-20 21:53:50","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-12-26",NULL,NULL,"Travelling south-west on Howey St. Turn right on Patricia Drive, lot is on the top of the hill on the left-hand side when you turn towards Sullivan St.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"19000.00",NULL,NULL,"Vacant Land","It's rare to find a residential lot located in the heart of Red Lake for sale. If this is something you've been waiting on, wait no longer! This lot is located in a great residential neighbourhood, walkable to all amenities. All major utilities and services available at this lot.  If you're struggling to find a home to fit all your needs, perhaps building on this lot is your best bet! Contact today with any questions you may have. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26378517/2-patricia-sq-red-lake-red-lake",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre","152.2600",NULL,"false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2 Patricia SQ","2 Patricia SQ",NULL,NULL,NULL,NULL,NULL,NULL,"red lake","Ontario","P0V2M0","Canada",NULL,"Red Lake",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[]","[]","[]","[]","0","0"
"813852","48385","279407","1433229","91","25594417","TB231134","2024-02-13 06:18:26","48.4376678","-89.2194214","2024-02-20 21:55:09","ddf",NULL,"High Speed Internet","Bus Route",NULL,NULL,NULL,NULL,"Office space",NULL,"1200.00","Monthly",NULL,NULL,NULL,NULL,"2023-05-14",NULL,NULL,"Just off Court St.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,"Other","Highly sought after downtown PA office space perfect for someone in the legal profession.  Very close to the new Law school, features hard to get off street parking! 3 spots included as well as unlimited client parking off street.  836 sq ft of office space with 3 private offices, reception area and waiting room a bonus private meeting room is also included in this space!. This is a professional office building with front entrance for clients and a rear private entrance.  Building has Central Air, security system and boiler heat. Heat is included, hydro and all other utilities are paid by the tenant (phone, internet etc). The space is currently shared with the landlord but can be made private if needed, call to view or if you have any questions.  Available June 1 or later. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For rent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/25594417/101-244-camelot-st-thunder-bay-thunder-bay",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,"Street Lighting",NULL,NULL,"Alarm System",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stucco",NULL,NULL,"False",NULL,NULL,NULL,NULL,"Poured Concrete",NULL,"Other","Boiler",NULL,NULL,NULL,NULL,NULL,"836.0000",NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"1/2 - 1 acre","100.0000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"101 244 Camelot ST","101 244 Camelot ST",NULL,NULL,NULL,NULL,NULL,NULL,"thunder bay","Ontario","P7A4B1","Canada",NULL,"THUNDER BAY",NULL,NULL,"{""Utility"":[{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","{""Name"":""Other"",""Spaces"":""11""}","[]","[]","[]","0","0"
"814058","237899","284572","2130267","91","26374502","TB233625","2024-02-13 06:19:14","49.86038","-93.38934","2024-02-20 21:57:26","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-12-22",NULL,NULL,"HEAD SOUTH DOWN WALDHOF ROAD OFF HWY 17 TO BEAVER TRAIL ROAD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1300000.00",NULL,NULL,"Single Family","Welcome to Bear Trail Resort, a purpose-built fishing retreat on the tranquil shores of Eagle Lake. With multiple cabins and a charming lakeside setting, this expansive property, spanning 52 acres, invites you to script a new chapter as a fishing resort or realize your unique vision. Imagine enhancing Bear Trail into a classic fishing retreat, where the lure of angling blends seamlessly with the serene beauty of Eagle Lake. Alternatively, explore the potential of cultivating this space into a thriving business, leveraging the lasting charm, and the opportunity for a fresh start. Whether you're drawn to the timeless appeal of a fishing resort or envision a new business venture by Eagle Lake, Bear Trail Resort welcomes you to shape its next chapter. Seize the opportunity to breathe fresh life into this welcoming spot, creating your version of an ideal fishing haven or laying the foundation for an exciting journey ahead. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","EAGLE LAKE",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26374502/215-bear-trail-lodge-vermilion-bay-vermilion-bay",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,"Bungalow",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Link",NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52 ac|51 - 100 acres","52 ac|51 - 100 acres","839.0000",NULL,"true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52",NULL,NULL,NULL,NULL,NULL,"215 BEAR TRAIL LODGE","215 BEAR TRAIL LODGE",NULL,NULL,NULL,NULL,NULL,NULL,"vermilion bay","Ontario","P0V2V0","Canada",NULL,"VERMILION BAY","Vermilion Bay",NULL,"[]","[]","[]","[]","{""VideoLink"":""https:\/\/youtu.be\/8s3GfgFuBJA""}","0","0"
"816002","109752","284572","1987890","91","26187833","TB233183","2024-02-13 06:18:55","48.6128654","-93.377182","2024-02-20 22:08:36","ddf",NULL,"High Speed Internet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-10-18",NULL,NULL,"Off Portage Ave onto Third St E, 2 lots away from the LCBO.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"25000.00",NULL,NULL,"Vacant Land","Excellent 32' x 120' building lot with front and back lane access. A great location for a modular home or stick build! Town hookups are right there and ready to go. (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26187833/220-third-st-e-fort-frances-fort-frances",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal water",NULL,NULL,"under 1/2 acre","31.5000","Road access","false",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Municipal sewage system","119 ft",NULL,NULL,NULL,NULL,NULL,NULL,"220 THIRD ST E","220 THIRD ST E",NULL,NULL,NULL,NULL,NULL,NULL,"fort frances","Ontario","P9A1P8","Canada",NULL,"FORT FRANCES",NULL,NULL,"{""Utility"":[{""Type"":""Cable"",""Description"":""Available""},{""Type"":""Electricity"",""Description"":""Available""},{""Type"":""Natural Gas"",""Description"":""Available""},{""Type"":""Telephone"",""Description"":""Available""}]}","[]","[]","[]","[]","0","0"
"818839","86012","198143","2110617","91","26013960","TB232678","2024-02-13 06:18:44","51.01933","-93.82312","2024-02-20 22:41:38","realtypress",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,NULL,"2023-09-01",NULL,NULL,"Accessible by boat, East Bay inlet.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"59000.00",NULL,NULL,"Vacant Land","Beautiful lakefront lot located in East Bay, of the Red Lake area. This is the perfect location to build your cottage paradise where you will enjoy the natural beauty that surrounds you as well as renowned fishing right out your front door!    Waterfront property is a precious commodity as they're not making anymore... don't miss this oppotunity! (id:50029)",NULL,NULL,NULL,NULL,NULL,NULL,"For sale",NULL,NULL,"Waterfront","East Bay",NULL,NULL,NULL,"https://www.realtor.ca/real-estate/26013960/lot-3-east-bay-red-lake-red-lake",NULL,NULL,NULL,NULL,NULL,NULL,"0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"False",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.15 ac|3 - 10 acres","4.15 ac|3 - 10 acres","351.0600","Water access","true",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.15",NULL,NULL,NULL,NULL,NULL,"Lot 3 East BAY","Lot 3 East BAY",NULL,NULL,NULL,NULL,NULL,NULL,"red lake","Ontario","P0V2M0","Canada",NULL,"Red Lake",NULL,NULL,"[]","[]","[]","[]","[]","0","0"
